"latitude","longitude","survey_date","class","order","family","genus","species","valid_genus","valid_species","biomass_mean","size_class_mean","total_mean","bodySize","ref_bodysize"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Odacidae","Olisthops","cyanomelas","Olisthops","cyanomelas",335.8,30,1,35,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Serranidae","Othos","dentex","Othos","dentex",768.6,40,1,75,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Plesiopidae","Paraplesiops","meleagris","Paraplesiops","meleagris",165.9,25,1,33,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Pomacentridae","Parma","victoriae","Parma","victoriae",63.6,11.2,1,20,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Pempheridae","Pempheris","klunzingeri","Pempheris","klunzingeri",857.9,13.3,15,18,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Pempheridae","Pempheris","multiradiata","Pempheris","multiradiata",1041.4,8.8,47.5,28,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Labridae","Pictilabrus","laticlavius","Pictilabrus","laticlavius",102.7,17.5,1,23,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Cheilodactylidae","Pseudogoniistius","nigripes","Pseudogoniistius","nigripes",339.8,23.3,1.3,41,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Tetraodontiformes","Monacanthidae","Scobinichthys","granulatus","Scobinichthys","granulatus",99.1,12.5,1,30,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Kyphosidae","Scorpis","aequipinnis","Scorpis","aequipinnis",11.8,7.5,1.3,40,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Apogonidae","Siphamia","cephalotes","Siphamia","cephalotes",67.7,3.5,70,5,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Odacidae","Siphonognathus","beddomei","Siphonognathus","beddomei",83.5,8.1,8.5,12,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Sphyraenidae","Sphyraena","novaehollandiae","Sphyraena","novaehollandiae",327.1,50,1,100,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Kyphosidae","Tilodon","sexfasciatus","Tilodon","sexfasciatus",53.5,12.5,1,40,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Plesiopidae","Trachinops","noarlungae","Trachinops","noarlungae",733.6,7.1,114.3,15,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Mullidae","Upeneichthys","vlamingii","Upeneichthys","vlamingii",58.4,15,1,35,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Tetraodontiformes","Monacanthidae","Acanthaluteres","brownii","Acanthaluteres","brownii",2134.4,20,7.2,55,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Tetraodontiformes","Monacanthidae","Acanthaluteres","vittiger","Acanthaluteres","vittiger",53.4,7.5,3,35,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Labridae","Austrolabrus","maculatus","Austrolabrus","maculatus",54.5,13.1,1,12.6,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Chaetodontidae","Chelmonops","curiosus","Chelmonops","curiosus",118.6,13.8,1,26,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Cheilodactylidae","Dactylophora","nigricans","Dactylophora","nigricans",679.9,37.5,1,120,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Dinolestidae","Dinolestes","lewini","Dinolestes","lewini",953.2,20,10,84,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Labridae","Dotalabrus","aurantiacus","Dotalabrus","aurantiacus",45,11.7,1.3,11.1,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Enoplosidae","Enoplosus","armatus","Enoplosus","armatus",357.8,18.1,2.5,50,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Tetraodontiformes","Monacanthidae","Eubalichthys","mosaicus","Eubalichthys","mosaicus",64.8,12.5,1,60,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Kyphosidae","Girella","zebra","Girella","zebra",310.5,25,1,34,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Odacidae","Heteroscarus","acroptilus","Heteroscarus","acroptilus",218.4,22.5,1.5,24,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Kyphosidae","Kyphosus","sydneyanus","Kyphosus","sydneyanus",5974,28.3,5.7,80,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","flavolineata","Meuschenia","flavolineata",65,11.2,1,30,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","freycineti","Meuschenia","freycineti",1584.2,17.5,5.5,60,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","hippocrepis","Meuschenia","hippocrepis",196.8,16.7,1,51,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Labridae","Notolabrus","parilus","Notolabrus","parilus",121.5,20,1,NA,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Labridae","Notolabrus","tetricus","Notolabrus","tetricus",87.2,17.5,1,50,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Odacidae","Olisthops","cyanomelas","Olisthops","cyanomelas",189.8,20.8,1.2,35,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Tetraodontiformes","Tetraodontidae","Omegophora","armilla","Omegophora","armilla",101.9,15,1,25,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Pomacentridae","Parma","victoriae","Parma","victoriae",269.8,15.4,1.4,20,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Pempheridae","Pempheris","klunzingeri","Pempheris","klunzingeri",113.2,10.8,2.3,18,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Pempheridae","Pempheris","multiradiata","Pempheris","multiradiata",139.5,11.4,4,28,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Pempheridae","Pempheris","ornata","Pempheris","ornata",45.9,7.5,5,7.5,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Labridae","Pictilabrus","laticlavius","Pictilabrus","laticlavius",75,15.5,1,23,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Cheilodactylidae","Pseudogoniistius","nigripes","Pseudogoniistius","nigripes",164.6,16.9,1.1,41,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Tetraodontiformes","Monacanthidae","Scobinichthys","granulatus","Scobinichthys","granulatus",52.1,10,1,30,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Kyphosidae","Scorpis","aequipinnis","Scorpis","aequipinnis",734.6,15,8.2,40,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Apogonidae","Siphamia","cephalotes","Siphamia","cephalotes",71.6,2.5,175,5,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Odacidae","Siphonognathus","beddomei","Siphonognathus","beddomei",75.4,7.9,7.8,12,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Kyphosidae","Tilodon","sexfasciatus","Tilodon","sexfasciatus",83,13.1,1.2,40,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Plesiopidae","Trachinops","noarlungae","Trachinops","noarlungae",965.8,5.6,335,15,"Fishbase2022"
-35.5,138.2,2022-02-14,"Actinopterygii","Perciformes","Mullidae","Upeneichthys","vlamingii","Upeneichthys","vlamingii",172.8,13.8,3,35,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Tetraodontiformes","Monacanthidae","Acanthaluteres","brownii","Acanthaluteres","brownii",571.2,25,1.3,55,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Tetraodontiformes","Monacanthidae","Acanthaluteres","vittiger","Acanthaluteres","vittiger",103.1,12.5,1.3,35,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Labridae","Austrolabrus","maculatus","Austrolabrus","maculatus",38.3,12.5,1,12.6,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Chaetodontidae","Chelmonops","curiosus","Chelmonops","curiosus",62.7,10,1.5,26,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Dinolestidae","Dinolestes","lewini","Dinolestes","lewini",5373.1,33.3,21.7,84,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Labridae","Dotalabrus","aurantiacus","Dotalabrus","aurantiacus",29.1,11.2,1,11.1,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Enoplosidae","Enoplosus","armatus","Enoplosus","armatus",317.8,17.5,2,50,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Odacidae","Heteroscarus","acroptilus","Heteroscarus","acroptilus",65.5,15,1,24,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","flavolineata","Meuschenia","flavolineata",339.9,21.2,1,30,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","galii","Meuschenia","galii",114.6,13.8,1,34,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","hippocrepis","Meuschenia","hippocrepis",167.6,14.1,1.2,51,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Labridae","Notolabrus","tetricus","Notolabrus","tetricus",155.7,19.3,1.6,50,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Odacidae","Olisthops","cyanomelas","Olisthops","cyanomelas",708.9,40,1.3,35,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Plesiopidae","Paraplesiops","meleagris","Paraplesiops","meleagris",210.1,27,1,33,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Pempheridae","Parapriacanthus","elongatus","Parapriacanthus","elongatus",211.5,5,100,14,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Pomacentridae","Parma","victoriae","Parma","victoriae",400.4,17.9,1.5,20,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Pempheridae","Pempheris","klunzingeri","Pempheris","klunzingeri",360.3,10.4,17.7,18,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Pempheridae","Pempheris","multiradiata","Pempheris","multiradiata",231.2,8.9,18.3,28,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Labridae","Pictilabrus","laticlavius","Pictilabrus","laticlavius",90.3,16.7,1,23,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Cheilodactylidae","Pseudogoniistius","nigripes","Pseudogoniistius","nigripes",263.2,23.3,1,41,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Tetraodontiformes","Monacanthidae","Scobinichthys","granulatus","Scobinichthys","granulatus",351.8,20,1,30,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Apogonidae","Siphamia","cephalotes","Siphamia","cephalotes",370.1,3.8,110,5,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Odacidae","Siphonognathus","beddomei","Siphonognathus","beddomei",60.6,7.8,5.3,12,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Sphyraenidae","Sphyraena","novaehollandiae","Sphyraena","novaehollandiae",270.2,46,1,100,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Kyphosidae","Tilodon","sexfasciatus","Tilodon","sexfasciatus",92.5,14.7,1,40,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Plesiopidae","Trachinops","noarlungae","Trachinops","noarlungae",477.1,6.6,101.9,15,"Fishbase2022"
-35.5,138.2,2021-03-20,"Actinopterygii","Perciformes","Mullidae","Upeneichthys","vlamingii","Upeneichthys","vlamingii",32.9,12.5,1,35,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Tetraodontiformes","Monacanthidae","Acanthaluteres","brownii","Acanthaluteres","brownii",590.1,21.6,1.9,55,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Labridae","Austrolabrus","maculatus","Austrolabrus","maculatus",47.4,13.3,1,12.6,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Chaetodontidae","Chelmonops","curiosus","Chelmonops","curiosus",366.6,16.2,1.5,26,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Dinolestidae","Dinolestes","lewini","Dinolestes","lewini",4539,27.5,22.6,84,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Labridae","Dotalabrus","aurantiacus","Dotalabrus","aurantiacus",51.1,12.5,1.3,11.1,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Enoplosidae","Enoplosus","armatus","Enoplosus","armatus",318.8,15.6,4.4,50,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Odacidae","Heteroscarus","acroptilus","Heteroscarus","acroptilus",112.9,18,1,24,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","flavolineata","Meuschenia","flavolineata",379.7,15,2.5,30,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","galii","Meuschenia","galii",259.2,16.2,1.2,34,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","hippocrepis","Meuschenia","hippocrepis",414.8,17.8,1.7,51,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Odacidae","Neoodax","balteatus","Neoodax","balteatus",38.3,12.5,1,14,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Labridae","Notolabrus","parilus","Notolabrus","parilus",52.8,15,1,NA,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Labridae","Notolabrus","tetricus","Notolabrus","tetricus",125.1,18.3,1.5,50,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Odacidae","Olisthops","cyanomelas","Olisthops","cyanomelas",423.2,28,1.3,35,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Tetraodontiformes","Tetraodontidae","Omegophora","armilla","Omegophora","armilla",46.7,11.2,1,25,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Plesiopidae","Paraplesiops","meleagris","Paraplesiops","meleagris",147.1,23.3,1,33,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Pempheridae","Parapriacanthus","elongatus","Parapriacanthus","elongatus",338.2,7.5,45,14,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Pomacentridae","Parma","victoriae","Parma","victoriae",232.4,15.6,1.1,20,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Pempheridae","Pempheris","klunzingeri","Pempheris","klunzingeri",371.5,12.8,9.7,18,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Pempheridae","Pempheris","multiradiata","Pempheris","multiradiata",444.4,15.9,3.8,28,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Pempheridae","Pempheris","ornata","Pempheris","ornata",183.7,7.5,20,7.5,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Labridae","Pictilabrus","laticlavius","Pictilabrus","laticlavius",228.2,22.5,1.2,23,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Cheilodactylidae","Pseudogoniistius","nigripes","Pseudogoniistius","nigripes",201.2,19.7,1.1,41,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Tetraodontiformes","Monacanthidae","Scobinichthys","granulatus","Scobinichthys","granulatus",75.6,11.2,1,30,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Apogonidae","Siphamia","cephalotes","Siphamia","cephalotes",60.2,3.5,80.4,5,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Odacidae","Siphonognathus","beddomei","Siphonognathus","beddomei",59.4,8.9,3.5,12,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Sphyraenidae","Sphyraena","novaehollandiae","Sphyraena","novaehollandiae",184.7,40,1,100,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Kyphosidae","Tilodon","sexfasciatus","Tilodon","sexfasciatus",86.6,14.6,1,40,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Plesiopidae","Trachinops","noarlungae","Trachinops","noarlungae",972.7,7.6,150.9,15,"Fishbase2022"
-35.5,138.2,2022-02-12,"Actinopterygii","Perciformes","Mullidae","Upeneichthys","vlamingii","Upeneichthys","vlamingii",124.1,17.5,1.5,35,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Tetraodontiformes","Monacanthidae","Acanthaluteres","brownii","Acanthaluteres","brownii",422.7,20.4,1.3,55,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Tetraodontiformes","Monacanthidae","Acanthaluteres","vittiger","Acanthaluteres","vittiger",49.6,8.8,1.5,35,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Labridae","Austrolabrus","maculatus","Austrolabrus","maculatus",41.9,11.5,1.1,12.6,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Chaetodontidae","Chelmonops","curiosus","Chelmonops","curiosus",66.6,10.3,1.1,26,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Cheilodactylidae","Dactylophora","nigricans","Dactylophora","nigricans",397.6,27.5,1,120,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Dinolestidae","Dinolestes","lewini","Dinolestes","lewini",773.9,27,3.8,84,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Labridae","Dotalabrus","aurantiacus","Dotalabrus","aurantiacus",23.4,10,1,11.1,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Enoplosidae","Enoplosus","armatus","Enoplosus","armatus",391.2,20,2.3,50,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Odacidae","Heteroscarus","acroptilus","Heteroscarus","acroptilus",209.8,20,1.5,24,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Kyphosidae","Kyphosus","sydneyanus","Kyphosus","sydneyanus",1146.5,40,1,80,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","flavolineata","Meuschenia","flavolineata",575.2,20,1.8,30,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","galii","Meuschenia","galii",377.4,22.5,1,34,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","hippocrepis","Meuschenia","hippocrepis",106.8,12.5,1,51,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Labridae","Notolabrus","parilus","Notolabrus","parilus",334.3,28.8,1.2,NA,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Labridae","Notolabrus","tetricus","Notolabrus","tetricus",358.6,32.5,1,50,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Odacidae","Olisthops","cyanomelas","Olisthops","cyanomelas",523,33.3,1.3,35,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Pempheridae","Parapriacanthus","elongatus","Parapriacanthus","elongatus",225.5,7.5,30,14,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Gerreidae","Parequula","melbournensis","Parequula","melbournensis",27,10,1,22,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Pomacentridae","Parma","victoriae","Parma","victoriae",206.9,14.2,1.7,20,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Pempheridae","Pempheris","klunzingeri","Pempheris","klunzingeri",151.1,11.3,3.2,18,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Pempheridae","Pempheris","multiradiata","Pempheris","multiradiata",327.1,16.5,2.8,28,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Labridae","Pictilabrus","laticlavius","Pictilabrus","laticlavius",145.2,17.9,1.2,23,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Cheilodactylidae","Pseudogoniistius","nigripes","Pseudogoniistius","nigripes",291.6,24.2,1,41,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Kyphosidae","Scorpis","aequipinnis","Scorpis","aequipinnis",38.9,11.7,1.3,40,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Odacidae","Siphonognathus","beddomei","Siphonognathus","beddomei",9.6,6.7,1,12,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Kyphosidae","Tilodon","sexfasciatus","Tilodon","sexfasciatus",63.2,12.1,1.2,40,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Plesiopidae","Trachinops","noarlungae","Trachinops","noarlungae",207.2,5.5,69.5,15,"Fishbase2022"
-35.4,138.3,2021-03-10,"Actinopterygii","Perciformes","Mullidae","Upeneichthys","vlamingii","Upeneichthys","vlamingii",35.9,12.5,1,35,"Fishbase2022"
-35.4,138.3,2021-03-12,"Actinopterygii","Tetraodontiformes","Monacanthidae","Acanthaluteres","brownii","Acanthaluteres","brownii",274.6,20,1,55,"Fishbase2022"
-35.4,138.3,2021-03-12,"Actinopterygii","Perciformes","Labridae","Austrolabrus","maculatus","Austrolabrus","maculatus",117.4,13.8,2,12.6,"Fishbase2022"
-35.4,138.3,2021-03-12,"Actinopterygii","Perciformes","Chaetodontidae","Chelmonops","curiosus","Chelmonops","curiosus",87.6,11.2,1,26,"Fishbase2022"
-35.4,138.3,2021-03-12,"Actinopterygii","Perciformes","Cheilodactylidae","Dactylophora","nigricans","Dactylophora","nigricans",373.6,27.5,1,120,"Fishbase2022"
-35.4,138.3,2021-03-12,"Actinopterygii","Perciformes","Labridae","Dotalabrus","aurantiacus","Dotalabrus","aurantiacus",38.3,12.5,1,11.1,"Fishbase2022"
